playerID,image_url,name,source_group,bbref_url,image_source,mlbam_id
lazzeto01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/117577/headshot/67/current",Tony Lazzeri,Official Hall,https://www.baseball-reference.com/players/l/lazzeto01.shtml,MLB,117577
olivato01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/119980/headshot/67/current",Tony Oliva,Official Hall,https://www.baseball-reference.com/players/o/olivato01.shtml,MLB,119980
perezto01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/120404/headshot/67/current",Tony Perez,Official Hall,https://www.baseball-reference.com/players/p/perezto01.shtml,MLB,120404
jackstr01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/116445/headshot/67/current",Travis Jackson,Official Hall,https://www.baseball-reference.com/players/j/jackstr01.shtml,MLB,116445
hoffmtr01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/116034/headshot/67/current",Trevor Hoffman,Official Hall,https://www.baseball-reference.com/players/h/hoffmtr01.shtml,MLB,116034
speaktr01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/122566/headshot/67/current",Tris Speaker,Official Hall,https://www.baseball-reference.com/players/s/speaktr01.shtml,MLB,122566
steartu99,NA,Turkey Stearnes,Official Hall,https://www.baseball-reference.com/players/s/steartu99.shtml,NA,NA
cobbty01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/112431/headshot/67/current",Ty Cobb,Official Hall,https://www.baseball-reference.com/players/c/cobbty01.shtml,MLB,112431
willivi01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/124364/headshot/67/current",Vic Willis,Official Hall,https://www.baseball-reference.com/players/w/willivi01.shtml,MLB,124364
guerrvl01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/115223/headshot/67/current",Vladimir Guerrero,Official Hall,https://www.baseball-reference.com/players/g/guerrvl01.shtml,MLB,115223
boggswa01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/111153/headshot/67/current",Wade Boggs,Official Hall,https://www.baseball-reference.com/players/b/boggswa01.shtml,MLB,111153
hoytwa01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/116241/headshot/67/current",Waite Hoyt,Official Hall,https://www.baseball-reference.com/players/h/hoytwa01.shtml,MLB,116241
johnswa01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/116635/headshot/67/current",Walter Johnson,Official Hall,https://www.baseball-reference.com/players/j/johnswa01.shtml,MLB,116635
spahnwa01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/122557/headshot/67/current",Warren Spahn,Official Hall,https://www.baseball-reference.com/players/s/spahnwa01.shtml,MLB,122557
fordwh01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/114299/headshot/67/current",Whitey Ford,Official Hall,https://www.baseball-reference.com/players/f/fordwh01.shtml,MLB,114299
brownwi02,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/111600/headshot/67/current",Willard Brown,Official Hall,https://www.baseball-reference.com/players/b/brownwi02.shtml,MLB,111600
fostebi99,NA,Willie Foster,Official Hall,https://www.baseball-reference.com/players/f/fostebi99.shtml,NA,NA
keelewi01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/116891/headshot/67/current",Willie Keeler,Official Hall,https://www.baseball-reference.com/players/k/keelewi01.shtml,MLB,116891
mayswi01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/118495/headshot/67/current",Willie Mays,Official Hall,https://www.baseball-reference.com/players/m/mayswi01.shtml,MLB,118495
mccovwi01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/118605/headshot/67/current",Willie McCovey,Official Hall,https://www.baseball-reference.com/players/m/mccovwi01.shtml,MLB,118605
stargwi01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/122685/headshot/67/current",Willie Stargell,Official Hall,https://www.baseball-reference.com/players/s/stargwi01.shtml,MLB,122685
wellswi99,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/816676/headshot/67/current",Willie Wells,Official Hall,https://www.baseball-reference.com/players/w/wellswi99.shtml,MLB,816676
molinya01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/425877/headshot/67/current",Yadier Molina,Corrective Inductions,https://www.baseball-reference.com/players/m/molinya01.shtml,MLB,425877
berrayo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/110925/headshot/67/current",Yogi Berra,Official Hall,https://www.baseball-reference.com/players/b/berrayo01.shtml,MLB,110925
britzza01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/502154/headshot/67/current",Zack Britton,Passed-Over Players,https://www.baseball-reference.com/players/b/brittza01.shtml,MLB,502154
greinza01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/425844/headshot/67/current",Zack Greinke,Passed-Over Players,https://www.baseball-reference.com/players/g/greinza01.shtml,MLB,425844
wheatza01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/124134/headshot/67/current",Zack Wheat,Official Hall,https://www.baseball-reference.com/players/w/wheatza01.shtml,MLB,124134
